date,adjpoll_clinton,adjpoll_trump,Music_LeftTroll,Music_RightTroll,Movies_LeftTroll,Movies_RightTroll,Sport_LeftTroll,Sport_RightTroll,Trump_LeftTroll,Trump_RightTroll,Hillary_LeftTroll,Hillary_RightTroll,Hacking_LeftTroll,Hacking_RightTroll,Sanders_LeftTroll,Sanders_RightTroll,Obama_LeftTroll,Obama_RightTroll,Election_LeftTroll,Election_RightTroll,Voter_LeftTroll,Voter_RightTroll,Healthcare_LeftTroll,Healthcare_RightTroll,Gouvernment_LeftTroll,Gouvernment_RightTroll,Religion_LeftTroll,Religion_RightTroll,Conservative_LeftTroll,Conservative_RightTroll,Liberal_LeftTroll,Liberal_RightTroll,Gun_LeftTroll,Gun_RightTroll,Terrorism_LeftTroll,Terrorism_RightTroll,Fear_LeftTroll,Fear_RightTroll,BlackLivesMatter_LeftTroll,BlackLivesMatter_RightTroll,MeToo_LeftTroll,MeToo_RightTroll,FakeNews_LeftTroll,FakeNews_RightTroll,News_LeftTroll,News_RightTroll,Scandal_LeftTroll,Scandal_RightTroll,Economy_LeftTroll,Economy_RightTroll
2016-08-16,45.507898912698415,41.51185760317468,22.0,0.0,8.0,11.0,14.0,0.0,9.0,13.0,1.0,27.0,1.0,1.0,7.0,0.0,10.0,4.0,25.0,16.0,14.0,6.0,4.0,1.0,10.0,1.0,4.0,17.0,3.0,6.0,5.0,11.0,2.0,3.0,58.0,13.0,10.0,3.0,174.0,15.0,12.0,2.0,9.0,7.0,15.0,9.0,5.0,2.0,0.0,0.0
2016-08-17,45.4430393888889,41.61801300000008,1.0,0.0,2.0,1.0,5.0,1.0,1.0,21.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,6.0,1.0,4.0,2.0,0.0,2.0,0.0,3.0,12.0,2.0,7.0,2.0,15.0,1.0,6.0,8.0,4.0,1.0,2.0,68.0,12.0,8.0,3.0,0.0,5.0,0.0,1.0,0.0,0.0,2.0,1.0
2016-08-18,45.45187137528346,41.64306151700689,2.0,6.0,0.0,7.0,4.0,2.0,3.0,55.0,0.0,42.0,1.0,7.0,0.0,8.0,1.0,39.0,1.0,53.0,1.0,21.0,0.0,6.0,3.0,14.0,3.0,38.0,0.0,283.0,0.0,46.0,2.0,35.0,14.0,21.0,0.0,7.0,60.0,19.0,8.0,10.0,3.0,10.0,0.0,34.0,0.0,7.0,1.0,7.0
2016-08-19,45.283845851473934,41.873020913832285,20.0,0.0,12.0,1.0,7.0,0.0,28.0,70.0,0.0,141.0,0.0,4.0,0.0,0.0,0.0,22.0,15.0,23.0,9.0,14.0,2.0,9.0,5.0,1.0,2.0,5.0,2.0,3.0,0.0,10.0,0.0,2.0,25.0,4.0,2.0,0.0,128.0,23.0,31.0,8.0,18.0,5.0,14.0,5.0,0.0,3.0,4.0,0.0
2016-08-20,45.18546882766441,41.90667186621323,8.0,0.0,9.0,1.0,6.0,0.0,24.0,32.0,4.0,27.0,3.0,0.0,0.0,0.0,0.0,9.0,16.0,4.0,15.0,4.0,9.0,0.0,1.0,2.0,37.0,4.0,2.0,4.0,6.0,7.0,1.0,0.0,39.0,4.0,0.0,0.0,151.0,4.0,22.0,4.0,10.0,2.0,20.0,0.0,8.0,0.0,4.0,1.0
2016-08-21,45.23286413718821,41.965356366213236,0.0,0.0,2.0,0.0,3.0,0.0,6.0,16.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,7.0,1.0,3.0,0.0,1.0,1.0,0.0,2.0,12.0,0.0,4.0,2.0,7.0,0.0,2.0,7.0,2.0,0.0,0.0,57.0,6.0,6.0,5.0,5.0,6.0,2.0,0.0,0.0,2.0,0.0,0.0
2016-08-22,45.06076731179138,41.91213537414974,1.0,0.0,2.0,0.0,4.0,1.0,0.0,17.0,1.0,68.0,1.0,37.0,0.0,0.0,1.0,6.0,1.0,20.0,1.0,10.0,0.0,3.0,0.0,5.0,2.0,6.0,0.0,9.0,0.0,12.0,4.0,2.0,4.0,2.0,1.0,3.0,56.0,20.0,8.0,4.0,1.0,21.0,1.0,6.0,0.0,2.0,1.0,0.0
2016-08-23,44.82072750226757,42.03970613605451,27.0,3.0,27.0,1.0,12.0,1.0,26.0,37.0,12.0,75.0,0.0,21.0,1.0,1.0,8.0,10.0,22.0,11.0,11.0,7.0,0.0,9.0,1.0,3.0,3.0,16.0,9.0,4.0,6.0,6.0,22.0,4.0,56.0,8.0,13.0,0.0,232.0,15.0,33.0,9.0,26.0,12.0,17.0,7.0,1.0,3.0,9.0,0.0
2016-08-24,44.63607565419501,42.054019174603276,20.0,6.0,17.0,5.0,17.0,0.0,62.0,123.0,14.0,300.0,40.0,22.0,0.0,4.0,6.0,19.0,39.0,71.0,15.0,50.0,7.0,9.0,10.0,3.0,23.0,14.0,9.0,16.0,5.0,24.0,12.0,3.0,87.0,10.0,27.0,0.0,338.0,23.0,40.0,5.0,15.0,25.0,35.0,32.0,2.0,15.0,9.0,6.0
2016-08-25,44.603963953514736,42.181038562358374,4.0,1.0,4.0,0.0,3.0,0.0,3.0,18.0,0.0,22.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,11.0,3.0,5.0,0.0,2.0,0.0,0.0,2.0,15.0,0.0,10.0,2.0,7.0,5.0,8.0,12.0,6.0,3.0,0.0,79.0,5.0,11.0,1.0,1.0,6.0,11.0,2.0,2.0,1.0,1.0,2.0
2016-08-26,44.43481614399093,42.163388609977424,2.0,0.0,3.0,1.0,2.0,1.0,0.0,52.0,0.0,68.0,1.0,5.0,0.0,0.0,0.0,5.0,1.0,10.0,0.0,3.0,0.0,8.0,1.0,2.0,4.0,23.0,2.0,11.0,0.0,11.0,1.0,1.0,9.0,5.0,3.0,0.0,61.0,16.0,7.0,45.0,1.0,11.0,1.0,2.0,1.0,4.0,0.0,0.0
2016-08-27,44.423195096371884,42.179440395691714,22.0,1.0,6.0,0.0,11.0,1.0,25.0,58.0,15.0,88.0,0.0,5.0,1.0,0.0,5.0,5.0,17.0,26.0,3.0,13.0,0.0,6.0,0.0,0.0,6.0,6.0,2.0,15.0,9.0,14.0,4.0,7.0,39.0,7.0,1.0,1.0,149.0,17.0,18.0,7.0,0.0,10.0,5.0,2.0,7.0,1.0,4.0,0.0
2016-08-28,44.31096450113379,42.26431265759648,33.0,0.0,28.0,1.0,13.0,0.0,29.0,28.0,3.0,38.0,4.0,2.0,0.0,4.0,14.0,5.0,15.0,16.0,14.0,5.0,0.0,0.0,3.0,2.0,11.0,6.0,11.0,9.0,1.0,10.0,6.0,7.0,34.0,2.0,14.0,1.0,227.0,13.0,22.0,5.0,11.0,6.0,23.0,2.0,9.0,3.0,4.0,0.0
2016-08-29,44.29132704081633,42.2627702766441,4.0,1.0,1.0,4.0,4.0,4.0,2.0,84.0,2.0,235.0,0.0,23.0,0.0,0.0,1.0,10.0,0.0,32.0,0.0,16.0,0.0,4.0,1.0,2.0,1.0,17.0,4.0,9.0,0.0,19.0,1.0,6.0,7.0,5.0,0.0,2.0,56.0,22.0,6.0,13.0,2.0,17.0,2.0,9.0,2.0,7.0,1.0,4.0
2016-08-30,44.40940444557823,42.020927681406,5.0,0.0,2.0,12.0,3.0,0.0,2.0,29.0,2.0,51.0,0.0,13.0,0.0,1.0,0.0,5.0,0.0,20.0,0.0,7.0,0.0,10.0,1.0,1.0,5.0,9.0,5.0,12.0,1.0,11.0,3.0,3.0,9.0,7.0,1.0,2.0,85.0,20.0,8.0,7.0,0.0,7.0,2.0,7.0,0.0,4.0,0.0,3.0
2016-08-31,44.4847125952381,42.102092103174705,37.0,0.0,1.0,0.0,24.0,0.0,35.0,85.0,12.0,37.0,4.0,2.0,0.0,0.0,5.0,3.0,30.0,14.0,13.0,6.0,4.0,2.0,5.0,0.0,14.0,6.0,73.0,15.0,7.0,15.0,2.0,0.0,21.0,1.0,5.0,2.0,219.0,12.0,34.0,1.0,12.0,8.0,21.0,7.0,1.0,3.0,5.0,7.0
2016-09-01,44.45116279931973,42.17905448412709,18.0,2.0,8.0,2.0,14.0,0.0,47.0,99.0,5.0,29.0,8.0,3.0,0.0,0.0,4.0,3.0,24.0,9.0,1.0,4.0,0.0,1.0,6.0,2.0,9.0,9.0,50.0,34.0,7.0,9.0,6.0,3.0,24.0,4.0,21.0,1.0,305.0,7.0,30.0,5.0,11.0,7.0,39.0,4.0,4.0,1.0,0.0,0.0
2016-09-02,44.54547057709751,42.13857710317471,3.0,0.0,4.0,1.0,0.0,0.0,3.0,15.0,1.0,42.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,18.0,1.0,7.0,0.0,1.0,0.0,1.0,7.0,13.0,2.0,7.0,1.0,4.0,1.0,1.0,6.0,3.0,0.0,1.0,55.0,3.0,5.0,6.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,1.0
2016-09-03,44.534260037414974,42.06048472222233,0.0,1.0,6.0,0.0,1.0,0.0,1.0,52.0,1.0,50.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,16.0,0.0,6.0,0.0,1.0,1.0,1.0,7.0,12.0,4.0,7.0,0.0,15.0,0.0,1.0,8.0,7.0,2.0,0.0,81.0,16.0,5.0,3.0,0.0,7.0,3.0,4.0,1.0,1.0,0.0,3.0
2016-09-04,44.489723799319734,41.94466186507947,13.0,3.0,18.0,0.0,7.0,0.0,56.0,43.0,4.0,44.0,6.0,1.0,0.0,0.0,0.0,5.0,18.0,21.0,3.0,10.0,0.0,2.0,11.0,1.0,24.0,14.0,3.0,18.0,3.0,22.0,2.0,2.0,61.0,4.0,13.0,0.0,145.0,18.0,34.0,5.0,12.0,9.0,47.0,5.0,7.0,1.0,4.0,0.0
2016-09-05,44.51624260884354,42.062654880952486,12.0,0.0,19.0,0.0,1.0,0.0,54.0,20.0,14.0,39.0,11.0,14.0,0.0,0.0,16.0,4.0,33.0,9.0,10.0,5.0,9.0,5.0,4.0,0.0,8.0,11.0,5.0,5.0,5.0,10.0,6.0,2.0,22.0,6.0,9.0,1.0,195.0,10.0,41.0,7.0,27.0,9.0,17.0,2.0,8.0,3.0,14.0,0.0
2016-09-06,44.35834169614513,42.34534928571439,2.0,0.0,4.0,0.0,2.0,0.0,3.0,24.0,0.0,30.0,0.0,14.0,0.0,0.0,1.0,5.0,1.0,9.0,0.0,3.0,0.0,2.0,0.0,1.0,6.0,10.0,4.0,10.0,1.0,7.0,2.0,1.0,13.0,2.0,2.0,0.0,79.0,4.0,3.0,5.0,1.0,6.0,3.0,1.0,0.0,1.0,1.0,2.0
2016-09-07,44.24357666439909,42.35901071428582,3.0,0.0,1.0,0.0,0.0,0.0,1.0,57.0,0.0,46.0,0.0,7.0,0.0,0.0,1.0,1.0,1.0,16.0,0.0,4.0,1.0,2.0,2.0,0.0,5.0,10.0,1.0,7.0,0.0,11.0,1.0,2.0,10.0,3.0,2.0,0.0,68.0,6.0,7.0,4.0,0.0,7.0,1.0,8.0,0.0,4.0,0.0,3.0
2016-09-08,44.12530760317461,42.328428428571534,28.0,10.0,24.0,2.0,3.0,3.0,40.0,111.0,13.0,180.0,16.0,36.0,0.0,3.0,16.0,32.0,28.0,56.0,15.0,18.0,0.0,5.0,11.0,13.0,24.0,30.0,3.0,43.0,9.0,31.0,9.0,4.0,25.0,14.0,6.0,12.0,147.0,33.0,26.0,11.0,17.0,21.0,15.0,92.0,1.0,11.0,23.0,3.0
2016-09-09,44.04750811111112,42.531946714285816,28.0,9.0,12.0,13.0,7.0,9.0,20.0,146.0,4.0,249.0,6.0,28.0,0.0,2.0,4.0,38.0,12.0,78.0,2.0,35.0,5.0,10.0,8.0,15.0,4.0,28.0,21.0,56.0,0.0,45.0,10.0,4.0,22.0,29.0,17.0,38.0,102.0,46.0,15.0,14.0,3.0,24.0,28.0,41.0,0.0,19.0,14.0,10.0
2016-09-10,44.169827634920644,42.73556965079376,0.0,20.0,1.0,2.0,3.0,9.0,0.0,162.0,0.0,207.0,0.0,11.0,0.0,4.0,0.0,29.0,2.0,79.0,2.0,31.0,0.0,3.0,0.0,11.0,4.0,22.0,5.0,34.0,0.0,38.0,4.0,7.0,5.0,20.0,0.0,14.0,23.0,34.0,4.0,14.0,0.0,20.0,1.0,23.0,0.0,13.0,1.0,9.0
2016-09-11,44.18315284126986,42.91570195238106,1.0,9.0,3.0,20.0,2.0,5.0,1.0,115.0,1.0,257.0,0.0,17.0,0.0,5.0,1.0,19.0,1.0,65.0,1.0,26.0,0.0,77.0,0.0,7.0,3.0,35.0,9.0,32.0,0.0,25.0,2.0,6.0,7.0,49.0,1.0,12.0,35.0,35.0,3.0,3.0,1.0,30.0,2.0,35.0,0.0,9.0,1.0,9.0
2016-09-12,44.25682600453517,42.76750484353753,18.0,37.0,4.0,18.0,6.0,10.0,5.0,391.0,6.0,697.0,1.0,47.0,0.0,37.0,0.0,58.0,8.0,241.0,4.0,89.0,4.0,215.0,1.0,44.0,0.0,59.0,32.0,118.0,0.0,99.0,0.0,32.0,33.0,80.0,10.0,28.0,153.0,100.0,41.0,24.0,10.0,99.0,9.0,116.0,1.0,23.0,4.0,18.0
2016-09-13,44.34786441723359,42.66238186734705,31.0,20.0,8.0,23.0,6.0,11.0,29.0,231.0,4.0,441.0,0.0,34.0,0.0,4.0,4.0,51.0,16.0,129.0,4.0,36.0,3.0,84.0,15.0,45.0,11.0,53.0,19.0,82.0,6.0,59.0,16.0,24.0,19.0,51.0,5.0,28.0,120.0,89.0,19.0,22.0,10.0,69.0,15.0,86.0,0.0,18.0,4.0,17.0
2016-09-14,44.343481258503424,42.65749710544229,6.0,53.0,0.0,11.0,3.0,11.0,0.0,227.0,0.0,340.0,3.0,42.0,0.0,3.0,0.0,49.0,1.0,143.0,0.0,47.0,0.0,60.0,3.0,36.0,6.0,53.0,6.0,85.0,0.0,63.0,1.0,25.0,3.0,45.0,0.0,28.0,45.0,78.0,5.0,20.0,3.0,53.0,0.0,60.0,0.0,11.0,0.0,9.0
2016-09-15,44.41510016855633,42.62542563454282,5.0,3.0,1.0,1.0,0.0,0.0,0.0,73.0,0.0,86.0,0.0,20.0,0.0,4.0,0.0,10.0,1.0,34.0,1.0,7.0,0.0,13.0,0.0,5.0,1.0,20.0,3.0,21.0,0.0,21.0,4.0,12.0,5.0,22.0,3.0,4.0,34.0,43.0,2.0,5.0,2.0,17.0,0.0,20.0,1.0,3.0,0.0,1.0
2016-09-16,44.39440216855633,42.41694439644759,2.0,89.0,0.0,45.0,2.0,36.0,1.0,1046.0,0.0,1110.0,0.0,123.0,0.0,48.0,0.0,365.0,0.0,610.0,0.0,199.0,1.0,91.0,1.0,129.0,3.0,192.0,1.0,309.0,0.0,286.0,4.0,69.0,6.0,125.0,2.0,69.0,37.0,301.0,3.0,68.0,0.0,283.0,0.0,281.0,0.0,62.0,0.0,60.0
2016-09-17,44.299443374905536,42.38110184089203,1.0,172.0,2.0,58.0,1.0,51.0,7.0,1554.0,1.0,1660.0,1.0,202.0,0.0,89.0,6.0,428.0,0.0,1016.0,0.0,352.0,0.0,141.0,0.0,221.0,0.0,302.0,2.0,449.0,0.0,542.0,1.0,143.0,4.0,312.0,0.0,117.0,45.0,519.0,3.0,108.0,0.0,342.0,0.0,435.0,1.0,105.0,0.0,100.0
2016-09-18,44.36371742252458,42.33818819009838,0.0,132.0,4.0,46.0,2.0,55.0,0.0,1115.0,0.0,1332.0,0.0,130.0,0.0,63.0,0.0,385.0,0.0,674.0,0.0,276.0,0.0,79.0,0.0,167.0,0.0,491.0,2.0,410.0,0.0,376.0,4.0,116.0,8.0,1434.0,1.0,104.0,37.0,409.0,2.0,61.0,0.0,438.0,0.0,551.0,0.0,48.0,0.0,65.0
2016-09-19,44.36885156084657,42.47650633068795,1.0,107.0,0.0,33.0,3.0,44.0,0.0,1026.0,0.0,1114.0,0.0,83.0,0.0,48.0,0.0,325.0,0.0,542.0,0.0,231.0,0.0,53.0,0.0,130.0,0.0,529.0,3.0,372.0,0.0,276.0,1.0,107.0,3.0,1043.0,0.0,83.0,16.0,363.0,1.0,78.0,1.0,204.0,0.0,315.0,0.0,59.0,0.0,49.0
2016-09-20,44.30922695767197,42.51285383068795,0.0,0.0,2.0,0.0,1.0,0.0,0.0,56.0,0.0,30.0,0.0,2.0,0.0,0.0,2.0,7.0,0.0,9.0,0.0,1.0,4.0,0.0,0.0,2.0,0.0,18.0,1.0,7.0,0.0,3.0,1.0,0.0,10.0,55.0,1.0,0.0,42.0,29.0,0.0,4.0,1.0,15.0,1.0,15.0,1.0,0.0,0.0,1.0
2016-09-21,44.41000440211641,42.58714335449748,1.0,0.0,3.0,0.0,1.0,0.0,2.0,28.0,0.0,17.0,0.0,2.0,0.0,0.0,1.0,6.0,0.0,14.0,0.0,5.0,1.0,0.0,0.0,3.0,0.0,7.0,1.0,2.0,0.0,7.0,1.0,0.0,11.0,10.0,3.0,3.0,52.0,36.0,0.0,3.0,0.0,3.0,2.0,7.0,0.0,0.0,0.0,0.0
2016-09-22,44.44203445502647,42.751533566137695,4.0,0.0,2.0,0.0,2.0,0.0,1.0,22.0,2.0,24.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,19.0,0.0,6.0,0.0,0.0,1.0,2.0,1.0,5.0,0.0,4.0,0.0,13.0,0.0,4.0,2.0,7.0,0.0,1.0,35.0,16.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0
2016-09-23,44.390697264550276,43.04375128042341,0.0,41.0,0.0,22.0,1.0,13.0,2.0,510.0,0.0,586.0,0.0,88.0,0.0,19.0,2.0,144.0,0.0,334.0,0.0,148.0,0.0,42.0,4.0,96.0,0.0,134.0,2.0,190.0,0.0,139.0,2.0,66.0,5.0,166.0,1.0,52.0,54.0,289.0,0.0,42.0,1.0,68.0,1.0,146.0,0.0,47.0,0.0,62.0
2016-09-24,44.33107514550266,43.11249637566151,5.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,45.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,10.0,2.0,8.0,0.0,9.0,3.0,4.0,12.0,25.0,2.0,2.0,39.0,27.0,1.0,4.0,1.0,13.0,0.0,11.0,0.0,3.0,0.0,2.0
2016-09-25,44.2383674867725,43.20429260582023,2.0,0.0,1.0,0.0,0.0,1.0,0.0,16.0,0.0,29.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,16.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,12.0,1.0,2.0,0.0,3.0,0.0,1.0,2.0,15.0,1.0,1.0,34.0,11.0,0.0,4.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,1.0
2016-09-26,44.1679545899471,43.17186276455038,1.0,2.0,6.0,1.0,5.0,0.0,0.0,56.0,0.0,81.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,62.0,0.0,9.0,0.0,1.0,0.0,0.0,2.0,6.0,7.0,8.0,0.0,6.0,1.0,1.0,7.0,6.0,2.0,1.0,49.0,10.0,1.0,3.0,2.0,5.0,1.0,9.0,0.0,0.0,0.0,1.0
2016-09-27,44.317338812169325,43.180997526455144,0.0,4.0,0.0,6.0,0.0,13.0,0.0,101.0,0.0,573.0,0.0,23.0,0.0,2.0,0.0,11.0,2.0,150.0,2.0,16.0,0.0,10.0,0.0,1.0,0.0,8.0,1.0,10.0,0.0,7.0,0.0,13.0,7.0,8.0,2.0,13.0,30.0,23.0,1.0,9.0,2.0,20.0,1.0,19.0,0.0,3.0,0.0,24.0
2016-09-28,44.46845719841271,43.019920224867846,0.0,0.0,0.0,1.0,0.0,1.0,0.0,26.0,0.0,40.0,0.0,3.0,0.0,0.0,0.0,2.0,3.0,22.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,6.0,0.0,1.0,9.0,11.0,0.0,3.0,46.0,13.0,2.0,4.0,0.0,3.0,1.0,6.0,0.0,7.0,0.0,0.0
2016-09-29,44.37871820370371,42.7901540873017,1.0,60.0,2.0,32.0,0.0,21.0,0.0,607.0,0.0,818.0,2.0,90.0,0.0,21.0,1.0,203.0,2.0,468.0,2.0,203.0,0.0,50.0,0.0,136.0,0.0,151.0,3.0,212.0,0.0,184.0,0.0,94.0,6.0,167.0,4.0,60.0,53.0,175.0,1.0,101.0,1.0,122.0,1.0,178.0,0.0,237.0,3.0,63.0
2016-09-30,44.486889870370376,42.5681180873017,9.0,15.0,2.0,6.0,2.0,5.0,1.0,177.0,0.0,219.0,4.0,35.0,0.0,16.0,0.0,54.0,1.0,134.0,2.0,58.0,1.0,12.0,1.0,26.0,2.0,42.0,0.0,50.0,1.0,50.0,0.0,22.0,6.0,42.0,3.0,16.0,59.0,42.0,2.0,11.0,2.0,31.0,2.0,68.0,4.0,46.0,2.0,10.0
2016-10-01,44.582030560846576,42.452289658730265,3.0,1.0,2.0,1.0,1.0,0.0,0.0,35.0,1.0,42.0,0.0,2.0,0.0,7.0,0.0,4.0,1.0,17.0,1.0,8.0,0.0,1.0,2.0,1.0,0.0,12.0,3.0,10.0,0.0,8.0,0.0,1.0,10.0,8.0,2.0,0.0,66.0,7.0,3.0,3.0,1.0,9.0,3.0,4.0,1.0,6.0,0.0,1.0
2016-10-02,44.584114394179906,42.357648015873124,40.0,8.0,12.0,3.0,1.0,7.0,17.0,125.0,12.0,121.0,4.0,7.0,0.0,4.0,2.0,12.0,20.0,62.0,9.0,28.0,0.0,3.0,5.0,8.0,1.0,15.0,2.0,26.0,4.0,18.0,4.0,9.0,12.0,11.0,8.0,10.0,107.0,20.0,5.0,15.0,2.0,18.0,8.0,32.0,4.0,21.0,0.0,6.0
2016-10-03,44.68388564417991,42.370039503968364,4.0,2.0,4.0,1.0,2.0,1.0,11.0,34.0,2.0,28.0,1.0,3.0,0.0,0.0,0.0,4.0,1.0,11.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,10.0,0.0,10.0,0.0,1.0,5.0,1.0,1.0,3.0,59.0,8.0,6.0,3.0,2.0,4.0,1.0,4.0,0.0,1.0,1.0,0.0
2016-10-04,44.61279777116404,42.26276331349218,2.0,0.0,3.0,0.0,1.0,0.0,3.0,18.0,3.0,32.0,1.0,4.0,0.0,2.0,0.0,2.0,2.0,12.0,0.0,4.0,1.0,1.0,0.0,3.0,0.0,8.0,1.0,8.0,1.0,6.0,0.0,2.0,7.0,4.0,1.0,0.0,36.0,13.0,1.0,6.0,2.0,4.0,1.0,5.0,0.0,3.0,1.0,3.0
2016-10-05,44.60163529761907,42.15431805555567,14.0,1.0,11.0,6.0,2.0,2.0,9.0,38.0,6.0,58.0,2.0,2.0,1.0,1.0,1.0,8.0,6.0,29.0,2.0,12.0,3.0,8.0,0.0,3.0,1.0,10.0,4.0,12.0,3.0,10.0,1.0,1.0,13.0,5.0,6.0,2.0,72.0,15.0,7.0,6.0,2.0,11.0,3.0,13.0,0.0,3.0,2.0,1.0
2016-10-06,44.832364853174624,42.0568426904763,1740.0,89.0,547.0,74.0,115.0,28.0,612.0,821.0,272.0,1076.0,72.0,159.0,10.0,22.0,108.0,194.0,542.0,697.0,264.0,295.0,102.0,114.0,131.0,151.0,65.0,181.0,124.0,336.0,117.0,222.0,57.0,132.0,364.0,207.0,187.0,132.0,1423.0,177.0,307.0,87.0,169.0,167.0,377.0,296.0,159.0,83.0,171.0,95.0
2016-10-07,44.99063190079367,41.9854466904763,909.0,52.0,236.0,37.0,73.0,15.0,313.0,559.0,113.0,712.0,46.0,156.0,8.0,24.0,39.0,111.0,262.0,388.0,135.0,206.0,32.0,49.0,46.0,75.0,47.0,110.0,48.0,188.0,73.0,123.0,24.0,45.0,190.0,110.0,89.0,66.0,641.0,131.0,127.0,53.0,74.0,102.0,178.0,180.0,70.0,73.0,56.0,49.0
2016-10-08,45.047780240929725,41.83514522108855,119.0,11.0,39.0,3.0,6.0,4.0,167.0,161.0,40.0,197.0,19.0,74.0,5.0,3.0,5.0,11.0,67.0,66.0,18.0,27.0,4.0,5.0,7.0,9.0,11.0,16.0,9.0,23.0,39.0,27.0,4.0,7.0,29.0,13.0,10.0,9.0,166.0,13.0,77.0,30.0,13.0,24.0,31.0,26.0,7.0,8.0,10.0,8.0
2016-10-09,45.163949225056705,41.717956744898075,114.0,9.0,46.0,5.0,15.0,1.0,156.0,171.0,32.0,179.0,11.0,27.0,1.0,6.0,9.0,15.0,81.0,114.0,23.0,24.0,3.0,1.0,10.0,9.0,9.0,15.0,10.0,22.0,34.0,44.0,8.0,7.0,29.0,26.0,16.0,11.0,134.0,21.0,75.0,36.0,16.0,34.0,33.0,27.0,13.0,6.0,8.0,7.0
2016-10-10,45.11832821315194,41.619772915533,124.0,5.0,36.0,4.0,14.0,0.0,170.0,220.0,79.0,256.0,17.0,57.0,4.0,6.0,4.0,19.0,183.0,274.0,24.0,32.0,20.0,20.0,4.0,16.0,7.0,33.0,14.0,30.0,25.0,40.0,5.0,5.0,34.0,20.0,19.0,22.0,180.0,18.0,38.0,36.0,11.0,43.0,44.0,48.0,14.0,10.0,10.0,8.0
2016-10-11,45.01528837188209,41.6263098202949,136.0,11.0,45.0,6.0,31.0,4.0,112.0,176.0,30.0,206.0,11.0,70.0,1.0,7.0,4.0,13.0,71.0,142.0,28.0,62.0,3.0,5.0,8.0,11.0,6.0,30.0,16.0,24.0,24.0,43.0,3.0,10.0,40.0,24.0,25.0,24.0,200.0,34.0,41.0,29.0,32.0,48.0,50.0,56.0,13.0,13.0,18.0,8.0
2016-10-12,45.06431474092971,41.64643410600918,121.0,13.0,68.0,3.0,16.0,1.0,101.0,115.0,39.0,177.0,9.0,57.0,2.0,5.0,13.0,14.0,74.0,104.0,34.0,44.0,6.0,4.0,9.0,12.0,5.0,44.0,17.0,27.0,23.0,37.0,4.0,4.0,32.0,18.0,27.0,19.0,166.0,21.0,73.0,25.0,21.0,35.0,31.0,41.0,13.0,15.0,14.0,6.0
2016-10-13,44.71670115759638,41.70024552267585,126.0,8.0,49.0,6.0,14.0,2.0,134.0,169.0,39.0,171.0,17.0,50.0,2.0,3.0,17.0,37.0,57.0,117.0,20.0,50.0,7.0,6.0,10.0,20.0,8.0,29.0,22.0,29.0,15.0,56.0,4.0,9.0,36.0,26.0,11.0,15.0,173.0,31.0,69.0,41.0,23.0,66.0,52.0,55.0,15.0,8.0,8.0,6.0
2016-10-14,44.58878581065761,41.754869699546596,136.0,19.0,36.0,8.0,19.0,1.0,119.0,183.0,25.0,156.0,18.0,57.0,1.0,4.0,32.0,26.0,60.0,121.0,25.0,60.0,9.0,5.0,8.0,18.0,11.0,26.0,20.0,26.0,29.0,33.0,7.0,5.0,42.0,13.0,14.0,10.0,141.0,21.0,64.0,77.0,18.0,52.0,44.0,47.0,13.0,7.0,16.0,13.0
2016-10-15,44.43053148242632,41.775207811791496,111.0,12.0,25.0,6.0,15.0,3.0,106.0,162.0,31.0,169.0,12.0,50.0,2.0,8.0,17.0,27.0,57.0,120.0,19.0,63.0,5.0,5.0,5.0,11.0,12.0,24.0,10.0,38.0,15.0,45.0,9.0,10.0,44.0,16.0,28.0,17.0,159.0,23.0,41.0,36.0,10.0,46.0,23.0,31.0,3.0,13.0,13.0,7.0
2016-10-16,44.34265973639457,41.85546709750578,121.0,8.0,39.0,3.0,23.0,1.0,76.0,123.0,34.0,199.0,18.0,62.0,1.0,8.0,11.0,15.0,79.0,92.0,36.0,41.0,6.0,11.0,6.0,13.0,9.0,16.0,11.0,30.0,25.0,30.0,7.0,7.0,23.0,20.0,12.0,14.0,134.0,25.0,44.0,20.0,19.0,56.0,28.0,40.0,12.0,6.0,9.0,9.0
