date,adjusted_approve,adjusted_disapprove,Music_LeftTroll,Music_RightTroll,Movies_LeftTroll,Movies_RightTroll,Sport_LeftTroll,Sport_RightTroll,Trump_LeftTroll,Trump_RightTroll,Hillary_LeftTroll,Hillary_RightTroll,Hacking_LeftTroll,Hacking_RightTroll,Sanders_LeftTroll,Sanders_RightTroll,Obama_LeftTroll,Obama_RightTroll,Voter_LeftTroll,Voter_RightTroll,Healthcare_LeftTroll,Healthcare_RightTroll,Gouvernment_LeftTroll,Gouvernment_RightTroll,Religion_LeftTroll,Religion_RightTroll,Conservative_LeftTroll,Conservative_RightTroll,Liberal_LeftTroll,Liberal_RightTroll,Gun_LeftTroll,Gun_RightTroll,Terrorism_LeftTroll,Terrorism_RightTroll,Fear_LeftTroll,Fear_RightTroll,BlackLivesMatter_LeftTroll,BlackLivesMatter_RightTroll,MeToo_LeftTroll,MeToo_RightTroll,FakeNews_LeftTroll,FakeNews_RightTroll,News_LeftTroll,News_RightTroll,Scandal_LeftTroll,Scandal_RightTroll,Economy_LeftTroll,Economy_RightTroll
2017-05-30,40.29002249433107,54.134383633786875,1.0,5.0,0.0,0.0,1.0,2.0,0.0,38.0,0.0,6.0,0.0,7.0,0.0,2.0,0.0,6.0,0.0,5.0,0.0,5.0,0.0,15.0,0.0,14.0,0.0,18.0,0.0,22.0,3.0,2.0,9.0,19.0,1.0,10.0,18.0,5.0,0.0,8.0,1.0,11.0,0.0,23.0,2.0,3.0,0.0,1.0
2017-05-31,40.030303310657594,54.33786771541953,10.0,3.0,0.0,6.0,3.0,7.0,5.0,82.0,0.0,11.0,0.0,9.0,0.0,1.0,2.0,9.0,1.0,6.0,0.0,10.0,0.0,14.0,3.0,8.0,2.0,30.0,0.0,24.0,0.0,4.0,13.0,21.0,2.0,16.0,31.0,11.0,1.0,5.0,1.0,26.0,0.0,45.0,0.0,2.0,0.0,19.0
2017-06-01,39.765223786848075,54.62834374716556,2.0,6.0,3.0,4.0,2.0,2.0,1.0,82.0,0.0,29.0,0.0,8.0,0.0,0.0,0.0,11.0,0.0,8.0,0.0,2.0,0.0,15.0,2.0,7.0,0.0,15.0,0.0,19.0,0.0,5.0,9.0,28.0,1.0,6.0,23.0,14.0,0.0,9.0,0.0,6.0,2.0,41.0,0.0,7.0,0.0,33.0
2017-06-02,39.49558092970522,54.93012928287984,1.0,0.0,0.0,4.0,5.0,2.0,0.0,38.0,0.0,29.0,0.0,10.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,4.0,0.0,6.0,2.0,1.0,7.0,2.0,0.0,5.0,20.0,1.0,5.0,5.0,0.0,10.0,1.0,22.0,0.0,2.0,1.0,8.0
2017-06-03,39.23157900113379,55.29200546145127,2.0,2.0,0.0,1.0,1.0,0.0,2.0,17.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,2.0,2.0,6.0,0.0,8.0,1.0,20.0,0.0,2.0,4.0,28.0,0.0,6.0,14.0,32.0,1.0,0.0,1.0,21.0,1.0,47.0,0.0,0.0,1.0,13.0
2017-06-04,38.94918606462585,55.55865106462587,1.0,0.0,3.0,3.0,0.0,0.0,2.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,5.0,0.0,27.0,0.0,5.0,0.0,3.0,0.0,2.0,4.0,66.0,1.0,11.0,15.0,11.0,0.0,1.0,1.0,11.0,1.0,21.0,1.0,2.0,0.0,2.0
2017-06-05,38.941022595238096,55.487222493197294,0.0,0.0,1.0,10.0,0.0,0.0,2.0,12.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,16.0,1.0,5.0,0.0,5.0,0.0,0.0,1.0,21.0,1.0,0.0,12.0,1.0,3.0,1.0,1.0,15.0,6.0,29.0,0.0,0.0,0.0,0.0
2017-06-06,38.887262209750574,55.55237616666668,1.0,1.0,0.0,9.0,0.0,0.0,0.0,22.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,11.0,0.0,10.0,0.0,0.0,2.0,15.0,1.0,1.0,12.0,1.0,1.0,0.0,0.0,18.0,1.0,10.0,0.0,0.0,0.0,0.0
2017-06-07,38.96330792403629,55.53052453401362,2.0,1.0,2.0,2.0,0.0,0.0,0.0,52.0,0.0,9.0,0.0,11.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,8.0,2.0,17.0,0.0,20.0,0.0,3.0,2.0,15.0,1.0,13.0,18.0,20.0,1.0,4.0,2.0,32.0,0.0,40.0,0.0,1.0,0.0,0.0
2017-06-08,39.04709062244899,55.44082582653063,4.0,0.0,0.0,10.0,2.0,1.0,1.0,134.0,0.0,18.0,0.0,14.0,0.0,0.0,1.0,31.0,1.0,19.0,1.0,17.0,1.0,12.0,0.0,7.0,1.0,35.0,0.0,66.0,0.0,0.0,4.0,21.0,0.0,33.0,23.0,15.0,3.0,16.0,0.0,58.0,1.0,116.0,0.0,1.0,1.0,12.0
2017-06-09,39.17229108163267,55.180643938775525,0.0,25.0,2.0,16.0,4.0,9.0,0.0,380.0,0.0,65.0,0.0,50.0,0.0,16.0,0.0,66.0,1.0,0.0,0.0,32.0,0.0,89.0,0.0,67.0,2.0,126.0,0.0,149.0,0.0,1.0,2.0,97.0,1.0,57.0,24.0,76.0,1.0,41.0,0.0,121.0,0.0,173.0,0.0,9.0,1.0,16.0
2017-06-10,39.232291081632674,55.29493022448981,0.0,0.0,2.0,25.0,1.0,8.0,0.0,204.0,0.0,57.0,0.0,0.0,0.0,18.0,0.0,17.0,0.0,16.0,0.0,24.0,0.0,40.0,1.0,63.0,0.0,34.0,0.0,88.0,0.0,8.0,4.0,28.0,0.0,43.0,6.0,26.0,0.0,44.0,0.0,66.0,1.0,124.0,1.0,0.0,0.0,32.0
2017-06-11,39.33086236734696,55.17207293877552,1.0,17.0,6.0,18.0,2.0,9.0,0.0,250.0,0.0,55.0,0.0,9.0,0.0,16.0,0.0,19.0,1.0,18.0,0.0,9.0,2.0,124.0,1.0,62.0,0.0,41.0,0.0,169.0,0.0,0.0,2.0,59.0,2.0,66.0,25.0,12.0,3.0,12.0,0.0,65.0,1.0,128.0,0.0,0.0,0.0,9.0
2017-06-12,39.536984816326544,55.07819559183675,3.0,8.0,6.0,10.0,4.0,24.0,1.0,453.0,0.0,34.0,0.0,18.0,0.0,25.0,2.0,55.0,0.0,3.0,0.0,32.0,0.0,114.0,0.0,72.0,0.0,50.0,0.0,221.0,0.0,18.0,1.0,60.0,2.0,67.0,18.0,14.0,2.0,21.0,0.0,70.0,0.0,194.0,0.0,18.0,0.0,20.0
2017-06-13,39.626780734693895,55.07411416326533,4.0,17.0,7.0,16.0,7.0,8.0,1.0,401.0,0.0,42.0,0.0,16.0,0.0,16.0,0.0,83.0,1.0,16.0,0.0,64.0,2.0,120.0,1.0,19.0,0.0,73.0,0.0,230.0,0.0,9.0,1.0,67.0,4.0,156.0,24.0,47.0,5.0,33.0,0.0,66.0,1.0,210.0,1.0,0.0,2.0,27.0
2017-06-14,39.72823086456402,55.06453657513917,3.0,8.0,3.0,17.0,0.0,0.0,8.0,299.0,0.0,49.0,1.0,43.0,0.0,85.0,0.0,25.0,0.0,48.0,2.0,16.0,1.0,159.0,0.0,4.0,3.0,74.0,1.0,366.0,1.0,54.0,7.0,445.0,1.0,90.0,22.0,99.0,3.0,26.0,1.0,56.0,3.0,204.0,1.0,9.0,0.0,24.0
2017-06-15,39.309184490937646,55.464847517054395,2.0,0.0,3.0,9.0,2.0,16.0,0.0,226.0,0.0,28.0,0.0,17.0,0.0,0.0,0.0,51.0,0.0,16.0,0.0,33.0,0.0,148.0,0.0,9.0,0.0,34.0,0.0,144.0,0.0,29.0,1.0,249.0,0.0,77.0,17.0,46.0,3.0,25.0,0.0,44.0,0.0,107.0,0.0,11.0,1.0,0.0
2017-06-16,39.25719813889683,55.63395797623807,1.0,0.0,1.0,8.0,6.0,8.0,0.0,99.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,22.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,5.0,0.0,23.0,0.0,42.0,0.0,9.0,5.0,21.0,2.0,7.0,17.0,15.0,0.0,11.0,0.0,9.0,3.0,41.0,1.0,1.0,0.0,3.0
2017-06-17,39.23658344048413,55.571139182587274,1.0,15.0,1.0,0.0,0.0,1.0,0.0,35.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,9.0,0.0,12.0,0.0,37.0,0.0,5.0,5.0,11.0,0.0,16.0,14.0,8.0,0.0,2.0,0.0,35.0,0.0,24.0,1.0,0.0,0.0,2.0
2017-06-18,39.302297869055565,55.4368536111587,1.0,0.0,1.0,1.0,0.0,0.0,1.0,96.0,0.0,6.0,0.0,9.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,23.0,0.0,18.0,0.0,12.0,0.0,56.0,1.0,0.0,3.0,32.0,0.0,4.0,7.0,32.0,0.0,7.0,0.0,38.0,2.0,83.0,1.0,0.0,0.0,0.0
2017-06-19,39.32566049944105,55.33887463156686,0.0,1.0,1.0,0.0,0.0,0.0,2.0,13.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,4.0,2.0,2.0,2.0,6.0,3.0,0.0,3.0,5.0,2.0,6.0,27.0,10.0,0.0,0.0,0.0,3.0,2.0,10.0,2.0,0.0,1.0,0.0
2017-06-20,39.38484437699207,55.1613236111587,3.0,1.0,1.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,6.0,2.0,4.0,0.0,1.0,1.0,12.0,1.0,18.0,1.0,21.0,3.0,3.0,7.0,27.0,1.0,5.0,21.0,3.0,1.0,5.0,1.0,6.0,1.0,10.0,0.0,1.0,0.0,0.0
2017-06-21,39.23110653283623,54.96686483193792,0.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,1.0,2.0,6.0,2.0,1.0,0.0,11.0,0.0,0.0,6.0,5.0,0.0,2.0,16.0,3.0,0.0,6.0,0.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0
2017-06-22,39.46444356580326,54.68474724952034,2.0,0.0,0.0,0.0,4.0,0.0,2.0,14.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,2.0,4.0,6.0,1.0,2.0,0.0,4.0,0.0,3.0,2.0,17.0,0.0,0.0,2.0,4.0,0.0,3.0,11.0,2.0,1.0,2.0,0.0,5.0,1.0,10.0,0.0,0.0,0.0,0.0
2017-06-23,39.3324469586604,54.71019674952034,11.0,0.0,1.0,10.0,7.0,1.0,2.0,43.0,0.0,6.0,0.0,3.0,2.0,3.0,1.0,4.0,1.0,5.0,1.0,2.0,0.0,3.0,0.0,1.0,0.0,19.0,0.0,12.0,0.0,1.0,6.0,9.0,0.0,4.0,28.0,3.0,4.0,3.0,1.0,16.0,1.0,19.0,0.0,0.0,0.0,2.0
2017-06-24,39.422803534624116,54.49972958398746,3.0,1.0,2.0,2.0,2.0,0.0,0.0,24.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,18.0,0.0,15.0,0.0,0.0,4.0,3.0,1.0,5.0,19.0,0.0,1.0,0.0,0.0,14.0,1.0,13.0,0.0,0.0,2.0,1.0
2017-06-25,39.45670662986221,54.38891596493984,1.0,1.0,1.0,1.0,0.0,1.0,0.0,19.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0,5.0,0.0,2.0,0.0,7.0,0.0,1.0,4.0,2.0,1.0,7.0,16.0,2.0,2.0,4.0,0.0,9.0,3.0,7.0,0.0,2.0,0.0,0.0
2017-06-26,39.29048685661958,54.51138453636842,3.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,1.0,0.0,1.0,1.0,5.0,0.0,3.0,0.0,4.0,0.0,2.0,0.0,2.0,1.0,13.0,1.0,5.0,1.0,8.0,0.0,0.0,5.0,10.0,1.0,3.0,26.0,3.0,2.0,4.0,0.0,2.0,1.0,6.0,0.0,2.0,0.0,0.0
2017-06-27,39.23538481580325,54.52158861800107,5.0,0.0,1.0,5.0,1.0,1.0,0.0,19.0,0.0,11.0,0.0,2.0,0.0,10.0,0.0,3.0,0.0,1.0,1.0,5.0,0.0,3.0,0.0,4.0,2.0,5.0,1.0,11.0,0.0,2.0,4.0,4.0,1.0,10.0,25.0,3.0,4.0,0.0,2.0,37.0,1.0,40.0,2.0,0.0,0.0,1.0
2017-06-28,39.15093783621142,54.76440069963372,2.0,0.0,2.0,2.0,2.0,3.0,4.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,4.0,0.0,3.0,0.0,6.0,0.0,0.0,4.0,12.0,1.0,10.0,32.0,5.0,3.0,3.0,2.0,28.0,4.0,35.0,1.0,1.0,0.0,1.0
2017-06-29,38.91048670068028,54.90674065079367,1.0,0.0,0.0,1.0,0.0,0.0,0.0,54.0,0.0,17.0,0.0,9.0,1.0,2.0,1.0,17.0,0.0,3.0,0.0,8.0,1.0,8.0,0.0,4.0,1.0,29.0,1.0,62.0,0.0,0.0,6.0,8.0,1.0,13.0,23.0,3.0,3.0,12.0,1.0,75.0,2.0,93.0,2.0,9.0,0.0,2.0
2017-06-30,39.131769022108855,54.799148293650816,2.0,1.0,0.0,0.0,3.0,0.0,2.0,158.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,9.0,0.0,37.0,1.0,0.0,0.0,26.0,0.0,19.0,0.0,43.0,0.0,82.0,0.0,7.0,6.0,49.0,0.0,21.0,16.0,29.0,1.0,4.0,0.0,83.0,1.0,118.0,0.0,9.0,0.0,0.0
2017-07-01,38.88488400170069,54.99814825283449,0.0,1.0,1.0,9.0,1.0,0.0,1.0,133.0,0.0,2.0,0.0,9.0,0.0,21.0,0.0,18.0,0.0,29.0,0.0,19.0,0.0,3.0,0.0,2.0,0.0,22.0,0.0,34.0,0.0,1.0,2.0,17.0,0.0,8.0,12.0,3.0,2.0,2.0,0.0,35.0,0.0,31.0,0.0,0.0,2.0,1.0
2017-07-02,38.554584763605455,55.41164715759639,1.0,8.0,1.0,0.0,3.0,0.0,2.0,246.0,0.0,9.0,0.0,1.0,0.0,9.0,0.0,18.0,1.0,5.0,0.0,8.0,1.0,10.0,0.0,19.0,0.0,72.0,0.0,80.0,0.0,8.0,5.0,28.0,0.0,25.0,20.0,27.0,2.0,3.0,2.0,144.0,2.0,149.0,5.0,17.0,3.0,0.0
2017-07-03,38.47233588605444,55.51616372902497,2.0,0.0,1.0,1.0,1.0,0.0,1.0,138.0,0.0,3.0,0.0,4.0,0.0,8.0,0.0,30.0,1.0,13.0,0.0,1.0,0.0,11.0,1.0,17.0,0.0,6.0,0.0,41.0,1.0,0.0,4.0,7.0,0.0,6.0,14.0,15.0,0.0,2.0,0.0,98.0,1.0,104.0,1.0,0.0,0.0,1.0
2017-07-04,38.5434602942177,55.66970756575966,1.0,3.0,1.0,6.0,0.0,4.0,2.0,79.0,0.0,5.0,1.0,0.0,1.0,0.0,5.0,4.0,1.0,7.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,13.0,0.0,31.0,0.0,0.0,3.0,14.0,0.0,6.0,15.0,8.0,1.0,3.0,0.0,24.0,0.0,33.0,1.0,0.0,0.0,3.0
2017-07-05,38.64469498809525,55.6829269761905,63.0,0.0,11.0,2.0,10.0,0.0,24.0,67.0,2.0,0.0,3.0,1.0,1.0,3.0,5.0,3.0,8.0,4.0,11.0,2.0,6.0,0.0,2.0,0.0,8.0,19.0,13.0,19.0,0.0,3.0,21.0,17.0,11.0,12.0,69.0,11.0,11.0,2.0,8.0,101.0,22.0,108.0,5.0,0.0,5.0,2.0
2017-07-06,38.927234670634945,55.56864126190478,86.0,3.0,25.0,1.0,12.0,0.0,75.0,68.0,5.0,4.0,11.0,5.0,2.0,0.0,5.0,5.0,16.0,2.0,10.0,4.0,9.0,1.0,6.0,12.0,10.0,8.0,15.0,17.0,4.0,0.0,21.0,16.0,22.0,17.0,96.0,5.0,34.0,2.0,20.0,60.0,20.0,78.0,1.0,2.0,16.0,1.0
2017-07-07,39.10600763492066,55.43126719047621,73.0,2.0,26.0,2.0,10.0,0.0,56.0,66.0,3.0,4.0,18.0,6.0,2.0,0.0,4.0,6.0,10.0,0.0,17.0,0.0,10.0,1.0,5.0,3.0,13.0,3.0,13.0,9.0,6.0,0.0,26.0,7.0,38.0,18.0,88.0,4.0,18.0,1.0,14.0,27.0,32.0,47.0,10.0,0.0,7.0,3.0
2017-07-08,39.55862551247168,55.188050496598656,78.0,4.0,13.0,2.0,21.0,0.0,73.0,56.0,1.0,2.0,10.0,1.0,0.0,0.0,5.0,1.0,9.0,2.0,13.0,1.0,17.0,7.0,7.0,4.0,12.0,7.0,18.0,13.0,6.0,0.0,30.0,14.0,53.0,11.0,84.0,0.0,13.0,2.0,21.0,21.0,26.0,29.0,12.0,0.0,12.0,4.0
2017-07-09,39.94073579818597,54.82536506802723,88.0,2.0,19.0,5.0,12.0,0.0,55.0,38.0,5.0,6.0,16.0,3.0,0.0,0.0,3.0,2.0,12.0,3.0,8.0,0.0,7.0,1.0,6.0,4.0,2.0,7.0,16.0,13.0,13.0,0.0,18.0,3.0,43.0,14.0,59.0,2.0,18.0,1.0,13.0,22.0,21.0,29.0,6.0,2.0,8.0,0.0
2017-07-10,40.099494798185965,54.70006778231294,79.0,0.0,25.0,0.0,12.0,0.0,51.0,21.0,9.0,3.0,10.0,5.0,4.0,1.0,2.0,0.0,10.0,0.0,10.0,1.0,8.0,5.0,3.0,4.0,11.0,4.0,13.0,2.0,6.0,0.0,14.0,3.0,30.0,3.0,71.0,6.0,13.0,2.0,12.0,10.0,26.0,10.0,7.0,0.0,10.0,2.0
2017-07-11,40.061023451247195,54.65264639455784,73.0,0.0,21.0,2.0,15.0,0.0,60.0,42.0,5.0,9.0,23.0,11.0,5.0,2.0,0.0,10.0,5.0,0.0,13.0,0.0,14.0,0.0,4.0,2.0,6.0,2.0,14.0,12.0,3.0,0.0,24.0,5.0,29.0,11.0,88.0,16.0,18.0,0.0,13.0,33.0,34.0,51.0,8.0,0.0,13.0,0.0
2017-07-12,40.243974879818616,54.594603473922916,72.0,2.0,28.0,1.0,10.0,0.0,73.0,46.0,10.0,17.0,16.0,11.0,5.0,0.0,13.0,9.0,8.0,2.0,8.0,4.0,19.0,16.0,5.0,5.0,5.0,4.0,20.0,27.0,3.0,0.0,14.0,11.0,42.0,11.0,81.0,10.0,14.0,3.0,20.0,21.0,33.0,35.0,5.0,4.0,13.0,0.0
2017-07-13,40.204078632653086,54.51993985714288,78.0,0.0,26.0,0.0,13.0,0.0,51.0,61.0,2.0,9.0,9.0,4.0,2.0,2.0,7.0,9.0,10.0,3.0,16.0,7.0,16.0,9.0,5.0,4.0,5.0,12.0,15.0,26.0,3.0,1.0,19.0,3.0,26.0,24.0,102.0,5.0,16.0,1.0,9.0,35.0,40.0,49.0,13.0,1.0,11.0,7.0
2017-07-14,40.008221680272136,54.75602761904764,87.0,1.0,19.0,1.0,8.0,3.0,36.0,65.0,3.0,29.0,14.0,8.0,1.0,3.0,3.0,9.0,4.0,4.0,13.0,2.0,9.0,7.0,10.0,9.0,5.0,11.0,21.0,33.0,8.0,5.0,24.0,7.0,16.0,25.0,78.0,11.0,16.0,7.0,14.0,27.0,36.0,41.0,4.0,2.0,4.0,2.0
2017-07-15,39.674248695578264,54.929510705782334,88.0,0.0,27.0,0.0,13.0,2.0,48.0,44.0,6.0,12.0,13.0,3.0,1.0,0.0,2.0,5.0,5.0,10.0,16.0,0.0,12.0,10.0,3.0,13.0,2.0,10.0,7.0,25.0,4.0,2.0,17.0,7.0,30.0,12.0,67.0,3.0,8.0,4.0,16.0,27.0,21.0,37.0,6.0,0.0,11.0,1.0
2017-07-16,39.367392727324294,55.180944928004564,81.0,1.0,20.0,1.0,11.0,0.0,25.0,38.0,2.0,10.0,11.0,8.0,6.0,0.0,3.0,3.0,7.0,8.0,14.0,4.0,9.0,13.0,4.0,3.0,6.0,2.0,12.0,26.0,1.0,0.0,12.0,11.0,19.0,11.0,66.0,6.0,19.0,4.0,12.0,17.0,19.0,20.0,7.0,0.0,6.0,2.0
2017-07-17,39.144632493558056,55.26093174618638,83.0,0.0,22.0,4.0,7.0,0.0,43.0,54.0,3.0,12.0,8.0,4.0,0.0,2.0,1.0,4.0,10.0,3.0,16.0,0.0,12.0,1.0,6.0,4.0,5.0,8.0,8.0,29.0,3.0,0.0,23.0,3.0,16.0,17.0,85.0,5.0,18.0,1.0,15.0,16.0,20.0,28.0,15.0,4.0,6.0,4.0
2017-07-18,38.883407799680505,55.37113562373741,127.0,0.0,49.0,2.0,25.0,0.0,128.0,32.0,13.0,7.0,15.0,4.0,1.0,0.0,20.0,4.0,28.0,4.0,52.0,22.0,25.0,16.0,15.0,9.0,10.0,7.0,38.0,32.0,5.0,1.0,49.0,8.0,47.0,4.0,168.0,4.0,42.0,9.0,24.0,21.0,39.0,41.0,16.0,2.0,38.0,1.0
2017-07-19,38.62734621237892,55.45403457611836,81.0,0.0,22.0,0.0,18.0,0.0,66.0,51.0,5.0,7.0,12.0,4.0,4.0,2.0,4.0,3.0,16.0,14.0,20.0,16.0,17.0,27.0,8.0,9.0,10.0,24.0,17.0,56.0,7.0,2.0,24.0,7.0,33.0,9.0,75.0,11.0,24.0,7.0,18.0,9.0,26.0,37.0,8.0,3.0,10.0,1.0
2017-07-20,38.431708577870566,55.633328091888295,99.0,0.0,25.0,3.0,13.0,0.0,34.0,43.0,1.0,8.0,5.0,4.0,2.0,3.0,2.0,9.0,6.0,7.0,17.0,11.0,13.0,8.0,4.0,8.0,9.0,12.0,6.0,19.0,2.0,0.0,10.0,5.0,12.0,6.0,54.0,3.0,15.0,3.0,12.0,14.0,20.0,29.0,11.0,1.0,8.0,4.0
2017-07-21,38.17726838739437,55.816578615697814,96.0,4.0,24.0,1.0,4.0,0.0,50.0,61.0,1.0,11.0,4.0,6.0,2.0,2.0,0.0,12.0,10.0,11.0,11.0,3.0,11.0,5.0,2.0,3.0,3.0,17.0,7.0,30.0,1.0,2.0,20.0,9.0,18.0,13.0,91.0,8.0,17.0,2.0,11.0,24.0,27.0,36.0,9.0,3.0,8.0,0.0
2017-07-22,37.83005235168009,56.16916936569781,70.0,7.0,32.0,30.0,8.0,0.0,45.0,110.0,3.0,41.0,6.0,2.0,0.0,0.0,0.0,5.0,5.0,5.0,8.0,3.0,8.0,53.0,7.0,6.0,4.0,45.0,11.0,77.0,2.0,8.0,19.0,13.0,23.0,17.0,92.0,9.0,11.0,1.0,10.0,36.0,18.0,48.0,5.0,1.0,4.0,0.0
2017-07-23,37.86833703421977,56.21059242918987,86.0,0.0,27.0,1.0,8.0,0.0,21.0,109.0,0.0,31.0,3.0,5.0,1.0,5.0,6.0,19.0,9.0,10.0,9.0,6.0,13.0,7.0,5.0,19.0,3.0,20.0,8.0,40.0,3.0,0.0,15.0,14.0,18.0,28.0,77.0,6.0,19.0,12.0,11.0,68.0,17.0,103.0,5.0,0.0,9.0,4.0
2017-07-24,37.73499530880233,56.47995795794683,76.0,0.0,27.0,15.0,6.0,0.0,38.0,90.0,7.0,18.0,3.0,11.0,0.0,6.0,3.0,7.0,11.0,8.0,8.0,2.0,13.0,8.0,2.0,3.0,6.0,8.0,12.0,49.0,6.0,1.0,15.0,18.0,19.0,30.0,73.0,7.0,14.0,7.0,4.0,18.0,16.0,74.0,8.0,2.0,6.0,3.0
2017-07-25,37.677852451659476,56.5983253048856,76.0,1.0,19.0,0.0,12.0,0.0,44.0,165.0,7.0,20.0,4.0,22.0,1.0,0.0,4.0,20.0,22.0,35.0,37.0,27.0,31.0,14.0,3.0,6.0,4.0,21.0,18.0,56.0,3.0,1.0,23.0,12.0,17.0,16.0,71.0,10.0,15.0,6.0,10.0,44.0,27.0,100.0,10.0,16.0,10.0,10.0
2017-07-26,37.44360546753249,56.91943333209649,96.0,1.0,25.0,0.0,7.0,0.0,42.0,117.0,3.0,17.0,7.0,6.0,5.0,2.0,10.0,0.0,19.0,13.0,40.0,19.0,18.0,15.0,2.0,9.0,7.0,30.0,17.0,70.0,2.0,2.0,16.0,10.0,14.0,8.0,73.0,17.0,17.0,5.0,9.0,21.0,22.0,76.0,6.0,42.0,12.0,2.0
2017-07-27,37.42947494805197,57.05542644897961,82.0,8.0,25.0,18.0,2.0,0.0,34.0,320.0,2.0,114.0,8.0,67.0,0.0,4.0,4.0,61.0,10.0,28.0,19.0,23.0,9.0,107.0,5.0,14.0,8.0,52.0,9.0,213.0,5.0,5.0,19.0,37.0,12.0,50.0,85.0,17.0,13.0,14.0,5.0,104.0,24.0,140.0,8.0,147.0,9.0,13.0
2017-07-28,37.26828809090911,57.17105459183676,92.0,6.0,21.0,5.0,6.0,18.0,32.0,419.0,3.0,45.0,5.0,28.0,1.0,0.0,2.0,63.0,20.0,78.0,42.0,214.0,26.0,142.0,2.0,34.0,4.0,64.0,21.0,217.0,3.0,0.0,14.0,16.0,7.0,54.0,77.0,58.0,15.0,10.0,3.0,64.0,11.0,188.0,8.0,49.0,6.0,12.0
2017-07-29,37.51114494805197,57.02248344897962,70.0,10.0,23.0,8.0,9.0,1.0,37.0,554.0,0.0,54.0,1.0,19.0,1.0,25.0,2.0,51.0,6.0,74.0,7.0,125.0,6.0,225.0,2.0,27.0,2.0,61.0,4.0,335.0,1.0,12.0,10.0,87.0,14.0,66.0,62.0,88.0,10.0,10.0,6.0,66.0,15.0,252.0,9.0,88.0,4.0,40.0
2017-07-30,37.1556389276438,57.45429326530615,75.0,15.0,24.0,15.0,20.0,0.0,37.0,721.0,2.0,78.0,1.0,36.0,1.0,11.0,3.0,128.0,13.0,108.0,9.0,185.0,9.0,145.0,1.0,60.0,5.0,80.0,9.0,235.0,5.0,5.0,17.0,90.0,12.0,161.0,69.0,132.0,16.0,10.0,6.0,104.0,8.0,267.0,6.0,61.0,12.0,13.0
2017-07-31,37.00441031539891,57.53452391836738,81.0,67.0,40.0,59.0,15.0,12.0,48.0,984.0,7.0,259.0,9.0,98.0,0.0,37.0,2.0,159.0,15.0,199.0,12.0,253.0,11.0,247.0,2.0,70.0,2.0,174.0,10.0,419.0,2.0,20.0,19.0,105.0,15.0,209.0,104.0,59.0,38.0,39.0,12.0,223.0,20.0,439.0,6.0,130.0,19.0,59.0
2017-08-01,36.73353616573905,57.821893351473946,70.0,35.0,26.0,14.0,9.0,12.0,31.0,1198.0,4.0,144.0,9.0,116.0,2.0,26.0,0.0,341.0,7.0,123.0,4.0,183.0,11.0,343.0,6.0,133.0,3.0,146.0,11.0,494.0,8.0,19.0,16.0,110.0,8.0,218.0,80.0,191.0,28.0,77.0,16.0,320.0,20.0,654.0,7.0,390.0,3.0,82.0
2017-08-02,36.58047494124925,57.74842375963721,69.0,47.0,24.0,27.0,8.0,15.0,43.0,1351.0,3.0,309.0,4.0,132.0,4.0,54.0,5.0,378.0,13.0,106.0,6.0,91.0,7.0,311.0,7.0,95.0,10.0,429.0,10.0,514.0,4.0,19.0,21.0,141.0,11.0,302.0,77.0,229.0,20.0,44.0,8.0,375.0,20.0,574.0,8.0,180.0,8.0,157.0
